pv_measurement,building
107.80000000000001,2
2728.44,0
113.85,1
101.775,1
127.4,2
1655.72,0
2015.2,0
156.8,2
117.3,1
62.9625,1
127.4,2
1841.6200000000001,0
1436.82,0
28.4625,1
68.60000000000001,2
430.1,0
29.400000000000002,2
8.625,1
0.0,2
0.0,1
10.780000000000001,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
7.920000000000001,0
440.66,0
9.8,2
13.8,1
54.3375,1
1192.62,0
39.2,2
107.80000000000001,2
6.9,1
2541.44,0
21.5625,1
2367.2,0
127.4,2
156.8,2
128.51250000000002,1
2313.52,0
103.5,1
700.26,0
88.2,2
29.400000000000002,2
164.78,0
34.5,1
27.94,0
9.8,2
3.45,1
0.0,1
0.0,2
1.76,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
4.3125,1
39.6,0
9.8,2
21.5625,1
29.400000000000002,2
125.61999999999999,0
29.400000000000002,2
26.7375,1
135.3,0
39.2,2
242.22,0
50.025,1
71.5875,1
107.80000000000001,2
533.5,0
71.5875,1
590.48,0
98.0,2
28.4625,1
216.48000000000002,0
49.0,2
19.6,2
10.35,1
72.60000000000001,0
0.0,1
0.0,2
0.88,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
3.9599999999999995,0
0.0,1
9.8,2
636.4599999999999,0
16.3875,1
86.25,1
2008.16,0
58.800000000000004,2
107.80000000000001,2
129.375,1
2711.2799999999997,0
147.0,2
144.0375,1
2973.3,0
104.3625,1
2847.6800000000003,0
147.0,2
117.60000000000001,2
2284.2599999999998,0
51.75,1
26.7375,1
58.800000000000004,2
1310.98,0
294.58,0
19.6,2
6.0375,1
0.0,2
1.32,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.88,0
0.0,2
388.73999999999995,0
19.6,2
12.075,1
1699.06,0
58.800000000000004,2
69.8625,1
125.925,1
2311.5400000000004,0
98.0,2
127.4,2
137.13750000000002,1
2409.0,0
107.80000000000001,2
1352.3400000000001,0
106.0875,1
98.0,2
655.38,0
94.0125,1
68.60000000000001,2
62.9625,1
542.96,0
29.400000000000002,2
154.44,0
20.7,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
4.3125,1
9.8,2
46.86,0
29.400000000000002,2
28.4625,1
165.88,0
194.04,0
36.225,1
39.2,2
449.02,0
89.7,1
78.4,2
348.7,0
72.45,1
68.60000000000001,2
29.400000000000002,2
23.2875,1
127.16,0
9.8,2
7.7625,1
62.25999999999999,0
0.0,1
0.0,2
5.06,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
1.725,1
19.139999999999997,0
32.775,1
39.2,2
266.42,0
59.5125,1
58.800000000000004,2
711.6999999999999,0
117.3,1
117.60000000000001,2
2759.6800000000003,0
2603.48,0
127.4,2
82.8,1
88.2,2
84.525,1
1706.98,0
481.36,0
58.800000000000004,2
43.125,1
9.8,2
4.3125,1
85.13999999999999,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
115.94000000000001,0
11.2125,1
9.8,2
58.800000000000004,2
707.08,0
71.5875,1
1221.88,0
98.0,2
125.0625,1
470.8,0
78.4,2
92.2875,1
107.80000000000001,2
968.0000000000001,0
116.4375,1
387.41999999999996,0
68.60000000000001,2
67.27499999999999,1
62.1,1
1152.8,0
68.60000000000001,2
7.7625,1
161.48,0
19.6,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
18.1125,1
9.8,2
104.94,0
251.9,0
47.4375,1
39.2,2
328.68,0
68.1375,1
58.800000000000004,2
124.2,1
88.2,2
740.0799999999999,0
58.800000000000004,2
50.025,1
247.06,0
25.0125,1
29.400000000000002,2
129.79999999999998,0
6.9,1
55.0,0
9.8,2
0.0,1
0.0,2
5.06,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
6.0375,1
9.8,2
59.400000000000006,0
254.98000000000002,0
29.400000000000002,2
43.125,1
491.26000000000005,0
68.1375,1
49.0,2
68.60000000000001,2
94.0125,1
521.8399999999999,0
95.7375,1
88.2,2
470.14,0
49.0,2
58.65,1
288.64,0
19.6,2
93.06,0
14.6625,1
41.14,0
4.3125,1
9.8,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.44,0
0.0,2
7.7625,1
9.8,2
56.760000000000005,0
104.05999999999999,0
18.975,1
9.8,2
31.05,1
29.400000000000002,2
160.82,0
170.94,0
29.400000000000002,2
35.3625,1
24.15,1
148.5,0
29.400000000000002,2
29.400000000000002,2
159.94,0
14.6625,1
0.8625,1
5.06,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
5.72,0
0.0,1
57.86,0
8.625,1
9.8,2
29.400000000000002,2
34.5,1
193.6,0
19.6,2
91.52,0
16.3875,1
204.82000000000002,0
49.0,2
37.95,1
37.0875,1
189.86,0
49.0,2
13.8,1
96.36,0
19.6,2
9.8,2
17.38,0
1.725,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
15.839999999999998,0
14.6625,1
19.6,2
96.8,0
48.3,1
255.86,0
49.0,2
457.15999999999997,0
78.4,2
81.075,1
382.58000000000004,0
78.4,2
70.725,1
241.56000000000003,0
47.4375,1
49.0,2
29.400000000000002,2
124.07999999999998,0
21.5625,1
2.5875,1
9.8,2
31.680000000000003,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,2
0.8625,1
12.540000000000001,0
99.44,0
16.3875,1
19.6,2
21.5625,1
19.6,2
112.41999999999997,0
66.41250000000001,1
58.800000000000004,2
298.1,0
247.5,0
49.0,2
51.75,1
29.400000000000002,2
159.94,0
32.775,1
14.6625,1
19.6,2
91.3,0
2.86,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,1
1.32,0
0.0,2
54.12,0
4.3125,1
9.8,2
143.88,0
29.400000000000002,2
26.7375,1
39.2,2
37.95,1
187.0,0
55.2,1
49.0,2
271.48,0
225.28,0
39.2,2
37.0875,1
113.96000000000001,0
18.975,1
19.6,2
0.0,1
6.82,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
32.12,0
0.0,1
29.400000000000002,2
28.4625,1
267.3,0
58.800000000000004,2
164.56,0
31.9125,1
230.12,0
44.85,1
49.0,2
58.800000000000004,2
339.02,0
59.5125,1
42.2625,1
49.0,2
1121.78,0
29.400000000000002,2
461.34,0
18.1125,1
22.439999999999998,0
0.0,2
0.8625,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
28.380000000000003,0
19.6,2
475.64,0
15.525,1
39.2,2
58.65,1
1341.1200000000001,0
84.525,1
1557.16,0
68.60000000000001,2
45.7125,1
49.0,2
457.82,0
68.60000000000001,2
68.1375,1
408.76000000000005,0
138.38,0
19.8375,1
29.400000000000002,2
0.8625,1
12.32,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
32.339999999999996,0
0.0,2
19.6,2
20.7,1
821.26,0
49.0,2
1593.9,0
49.1625,1
2100.1200000000003,0
61.2375,1
68.60000000000001,2
2068.6600000000003,0
43.125,1
68.60000000000001,2
26.7375,1
49.0,2
1448.7,0
11.2125,1
29.400000000000002,2
616.88,0
20.02,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
12.76,0
11.2125,1
9.8,2
732.38,0
44.85,1
1864.94,0
39.2,2
58.800000000000004,2
56.925,1
2181.74,0
58.800000000000004,2
1253.12,0
34.5,1
24.15,1
29.400000000000002,2
223.96,0
12.075,1
93.72,0
19.6,2
13.42,0
0.8625,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
11.0,0
0.0,1
0.0,2
19.6,2
95.92000000000002,0
16.3875,1
22.425,1
121.66000000000001,0
19.6,2
364.76,0
29.400000000000002,2
35.3625,1
1059.96,0
61.2375,1
68.60000000000001,2
19.6,2
358.59999999999997,0
6.0375,1
0.0,2
7.920000000000001,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
5.72,0
0.0,2
317.46000000000004,0
39.2,2
35.3625,1
25.875,1
29.400000000000002,2
292.6,0
68.60000000000001,2
1002.9799999999998,0
71.5875,1
68.60000000000001,2
100.05,1
1286.1200000000001,0
1385.1200000000001,0
78.4,2
64.6875,1
13.8,1
29.400000000000002,2
321.42,0
4.619999999999998,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
7.260000000000001,0
0.0,1
0.0,2
19.6,2
18.975,1
353.76000000000005,0
39.2,2
35.3625,1
424.38,0
167.2,0
29.400000000000002,2
32.775,1
29.400000000000002,2
161.92,0
34.5,1
9.8,2
3.45,1
37.839999999999996,0
4.84,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
3.3,0
63.13999999999999,0
9.8,2
9.4875,1
19.6,2
104.94,0
19.8375,1
0.8625,1
23.759999999999998,0
9.8,2
0.0,2
0.0,1
11.219999999999999,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
14.299999999999997,0
2.5875,1
0.0,2
64.24,0
11.2125,1
0.0,2
0.0,1
16.94,0
0.0,2
0.0,2
0.0,1
2.64,0
0.0,2
0.0,1
15.839999999999998,0
3.9599999999999995,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.44,0
0.0,2
0.0,1
0.0,2
0.8625,1
25.959999999999997,0
186.34,0
27.6,1
0.0,2
219.11999999999998,0
25.875,1
0.0,2
0.0,2
791.34,0
54.3375,1
198.66,0
0.0,2
21.5625,1
100.10000000000001,0
0.0,2
18.975,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
35.64,0
1.725,1
0.0,2
43.125,1
0.0,2
526.4599999999999,0
0.0,2
31.05,1
427.68,0
804.0999999999999,0
0.0,2
62.1,1
12.9375,1
76.78,0
0.0,2
116.60000000000001,0
0.0,2
21.5625,1
0.0,1
0.0,2
0.22,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,1
12.979999999999999,0
0.0,2
124.96,0
9.8,2
23.2875,1
19.6,2
142.56,0
29.325,1
19.6,2
21.5625,1
118.80000000000001,0
9.4875,1
9.8,2
65.11999999999999,0
0.0,2
0.8625,1
10.780000000000001,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
38.5,0
3.45,1
177.54000000000002,0
29.400000000000002,2
28.4625,1
29.400000000000002,2
104.72,0
16.3875,1
9.8,2
98.34,0
12.9375,1
19.6,2
194.48,0
44.85,1
18.1125,1
19.6,2
77.22000000000001,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
7.7625,1
0.0,2
0.0,0
7.7625,1
0.0,0
0.0,2
0.0,0
7.7625,1
0.0,2
0.0,2
0.0,0
7.7625,1
0.0,0
0.0,2
7.7625,1
7.7625,1
0.0,2
0.0,0
0.0,0
7.7625,1
0.0,2
7.7625,1
0.0,0
0.0,2
0.0,2
7.7625,1
31.019999999999996,0
606.98,0
7.7625,1
19.6,2
7.7625,1
1519.76,0
39.2,2
7.7625,1
1305.48,0
39.2,2
6.0375,1
9.8,2
74.14,0
0.0,1
0.0,2
3.08,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.8625,1
0.0,2
12.540000000000001,0
19.6,2
12.9375,1
89.75999999999999,0
10.35,1
9.8,2
68.64,0
8.625,1
62.25999999999999,0
9.8,2
75.67999999999999,0
19.6,2
10.35,1
0.0,2
24.64,0
0.8625,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
7.260000000000001,0
4.3125,1
49.940000000000005,0
9.8,2
15.525,1
108.9,0
19.6,2
42.2625,1
255.86,0
39.2,2
226.16,0
29.400000000000002,2
30.1875,1
9.8,2
94.16,0
2.5875,1
0.22,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
